p_error,v,alpha,tau,gamma,zeta
0.05,4.216373408716576e-08,3.216394264683729e-06,1.3513794923989595,1.0,0.0
0.05,4.736295835819616e-08,3.216394264683729e-06,1.70246154697676,1.0,0.0
0.05,3.0601367518551914e-08,2.355830691800266e-06,2.0666986231275857,1.0,0.0
0.05,3.7261436657434666e-08,2.355830691800266e-06,2.0666986231275857,1.0,0.0
0.05,4.295778306907731e-08,2.355830691800266e-06,2.0666986231275857,1.0,0.0
0.05,6.098816384484685e-08,1.261078598711351e-06,1.697242413102534,1.0,0.0
0.05,5.1494529828866735e-08,7.24045468927722e-08,1.697242413102534,1.0,0.0
0.05,5.1494529828866735e-08,7.24045468927722e-08,1.697242413102534,1.0,0.0
0.05,4.040598392931989e-08,1.5972366235139416e-06,1.697242413102534,1.0,0.0
0.05,2.9708672255968856e-08,1.5972366235139416e-06,1.697242413102534,1.0,0.0
0.05,3.929863045739897e-08,1.5972366235139416e-06,1.697242413102534,1.0,0.0
0.05,4.0045753329865736e-08,4.5877071426453455e-07,1.697242413102534,1.0,0.0
0.05,4.0045753329865736e-08,4.7151288431827506e-07,1.697242413102534,1.0,0.0
0.05,4.0045753329865736e-08,7.63675914794767e-07,1.697242413102534,1.0,0.0
0.05,4.449859646832075e-08,7.63675914794767e-07,1.697242413102534,1.0,0.0
0.05,4.449859646832075e-08,3.179850631182781e-07,1.8368821450610129,1.0,0.0
0.05,4.449859646832075e-08,3.179850631182781e-07,1.8368821450610129,1.0,0.0
0.05,3.9766989824649415e-08,1.1847469502493692e-06,1.527154603720526,1.0,0.0
0.05,3.9766989824649415e-08,1.1847469502493692e-06,1.527154603720526,1.0,0.0
0.05,3.9766989824649415e-08,1.1847469502493692e-06,1.527154603720526,1.0,0.0
0.05,3.68156030381586e-08,1.1847469502493692e-06,2.2791718481010883,1.0,0.0
0.05,3.68156030381586e-08,1.891056493129363e-06,1.6880579999167051,1.0,0.0
0.05,3.540594136823541e-08,1.891056493129363e-06,1.6880579999167051,1.0,0.0
0.05,3.540594136823541e-08,2.0123306167941227e-07,1.6880579999167051,1.0,0.0
0.05,3.540594136823541e-08,3.829781757613328e-07,2.388229892182455,1.0,0.0
0.05,3.544892049252581e-08,3.829781757613328e-07,2.388229892182455,1.0,0.0
0.05,3.695446517198684e-08,3.829781757613328e-07,2.389655103704144,1.0,0.0
0.05,3.695446517198684e-08,3.829781757613328e-07,2.389655103704144,1.0,0.0
0.05,3.695446517198684e-08,3.829781757613328e-07,2.1939549753325664,1.0,0.0
0.05,3.695446517198684e-08,3.829781757613328e-07,2.1939549753325664,1.0,0.0
0.05,4.6299508649127815e-08,1.4880064833587205e-07,2.1939549753325664,1.0,0.0
0.05,4.6299508649127815e-08,1.4880064833587205e-07,2.1939549753325664,1.0,0.0
0.05,4.6299508649127815e-08,1.4880064833587205e-07,2.1939549753325664,1.0,0.0
0.05,4.6299508649127815e-08,1.4880064833587205e-07,2.1939549753325664,1.0,0.0
0.05,4.6299508649127815e-08,1.8394360670031831e-07,1.3239326856197169,1.0,0.0
0.05,4.6299508649127815e-08,8.489521435760202e-07,1.3997473578777058,1.0,0.0
0.05,4.694621479825837e-08,2.187483623819665e-06,1.2113938243660576,1.0,0.0
0.05,4.694621479825837e-08,2.187483623819665e-06,1.3909859303082708,1.0,0.0
0.05,4.694621479825837e-08,1.699551099003685e-06,1.3909859303082708,1.0,0.0
0.05,4.694621479825837e-08,1.3149333176702463e-06,1.9889286239111093,1.0,0.0
0.05,4.694621479825837e-08,1.3149333176702463e-06,1.9889286239111093,1.0,0.0
0.05,4.694621479825837e-08,6.064403250411296e-07,1.5807518285984408,1.0,0.0
0.05,4.694621479825837e-08,1.328608315298927e-07,1.5807518285984408,1.0,0.0
0.05,4.492736986472254e-08,6.611188555784743e-07,1.5807518285984408,1.0,0.0
0.05,4.492736986472254e-08,6.611188555784743e-07,1.5807518285984408,1.0,0.0
