subject,trial,rt,stimulus,value
10,1,8664.084547,nr46.png,1
10,2,4422.782638000001,nr62.png,2
10,3,5081.067122,nr48.png,1
10,4,8044.022101,nr120.png,-2
10,5,9938.424044,nr72.png,-2
10,6,3606.1609,nr87.png,-1
10,7,3958.2780350000003,nr84.png,0
10,8,8944.713007999999,nr106.png,1
10,9,4683.983771,nr14.png,0
10,10,10735.633213,nr92.png,1
10,11,4293.123941,nr12.png,0
10,12,7069.938569999999,nr41.png,3
10,13,5996.562628,nr74.png,0
10,14,5145.280054,nr101.png,-2
10,15,5128.446394,nr107.png,2
10,16,4795.956124,nr49.png,1
10,17,3587.3693980000003,nr121.png,0
10,18,6970.653216000001,nr18.png,2
10,19,6571.7929540000005,nr57.png,-1
10,20,5644.682884,nr111.png,1
10,21,3511.58104,nr75.png,2
10,22,5327.404949,nr112.png,2
10,23,2846.3120989999998,nr7.png,1
10,24,5228.932824,nr114.png,1
10,25,4015.00959,nr50.png,1
10,26,2805.323163,nr90.png,0
10,27,2947.9348019999998,nr15.png,1
10,28,10148.543552000001,nr98.png,-1
10,29,10476.102165,nr45.png,1
10,30,10732.936568,nr21.png,2
10,31,10562.915777,nr76.png,1
10,32,6672.169349,nr31.png,-2
10,33,6934.458315,nr42.png,3
10,34,3764.618455,nr125.png,1
10,35,12561.915842999999,nr109.png,0
10,36,7501.848931,nr56.png,-3
10,37,12060.960982,nr80.png,-2
10,38,7825.564358999998,nr27.png,1
10,39,8111.08919,nr54.png,2
10,40,7584.702909,nr96.png,1
10,41,3401.733026,nr30.png,1
10,42,3057.4578460000002,nr55.png,3
10,43,6136.435917999999,nr65.png,1
10,44,9818.212586,nr113.png,2
10,45,3178.60989,nr102.png,-1
10,46,10956.177115999999,nr20.png,1
10,47,3858.5968139999995,nr52.png,1
10,48,4590.510351,nr63.png,-1
10,49,5080.230476000001,nr19.png,-2
10,50,13231.137682,nr83.png,2
10,51,4323.182259,nr51.png,1
10,52,3754.784973,nr93.png,3
10,53,3716.623567,nr91.png,1
10,54,8062.49216,nr100.png,0
10,55,6524.8425910000005,nr69.png,2
10,56,6812.542125,nr85.png,0
10,57,4157.21221,nr97.png,-2
10,58,3282.41692,nr95.png,0
10,59,4914.283524,nr81.png,3
10,60,2216.9268840000004,nr124.png,1
10,61,8222.367972,nr29.png,1
10,62,1301.031661,nr53.png,3
10,63,3234.35691,nr9.png,3
10,64,2232.079551,nr2.png,1
10,65,22763.632637,nr44.png,2
10,66,4255.195436,nr99.png,1
10,67,12656.865585,nr88.png,1
10,68,2808.95911,nr28.png,3
10,69,46777.309303,nr11.png,1
10,70,8980.634267000001,nr10.png,3
10,71,26177.092184999998,nr1.png,2
10,72,6433.627603,nr60.png,0
10,73,15750.238915999998,nr3.png,3
10,74,13999.946106,nr8.png,1
10,75,2543.0771839999998,nr39.png,3
10,76,4464.545023999999,nr58.png,2
10,77,9560.800422,nr4.png,2
10,78,1225.326711,nr79.png,1
10,79,4730.871899,nr94.png,-2
10,80,2471.874021,nr89.png,1
