subject,trial,rt,stimulus,rating
21,1,2375.9574190000008,nr109.png,-1.0
21,2,927.03921,nr125.png,-3.0
21,3,2148.2999680000007,nr60.png,0.0
21,4,3592.1874380000004,nr113.png,1.0
21,5,1776.7608869999995,nr10.png,0.0
21,6,892.8101690000003,nr83.png,0.0
21,7,1939.660327,nr7.png,-2.0
21,8,1489.827527,nr76.png,1.0
21,9,1499.5419019999995,nr55.png,-3.0
21,10,1523.393801,nr84.png,1.0
21,11,1091.8223710000002,nr94.png,-3.0
21,12,2067.449818,nr4.png,3.0
21,13,984.678735,nr49.png,3.0
21,14,846.1329199999999,nr44.png,3.0
21,15,1870.739976,nr63.png,1.0
21,16,886.5834990000003,nr39.png,2.0
21,17,3005.1276189999994,nr31.png,0.0
21,18,951.091608,nr3.png,-3.0
21,19,929.79229,nr114.png,3.0
21,20,2288.622036,nr107.png,-2.0
21,21,1278.025148,nr12.png,0.0
21,22,1257.1874570000002,nr91.png,-3.0
21,23,1663.8663230000002,nr79.png,-3.0
21,24,2034.464186,nr99.png,0.0
21,25,1155.372901,nr53.png,-3.0
21,26,701.6183570000003,nr1.png,3.0
21,27,1039.453542,nr15.png,2.0
21,28,1163.363313,nr18.png,0.0
21,29,2188.478832,nr58.png,-2.0
21,30,1069.430098,nr50.png,-3.0
21,31,1321.807204,nr92.png,0.0
21,32,3042.2540989999998,nr21.png,1.0
21,33,1546.915922,nr28.png,2.0
21,34,1555.273005,nr30.png,1.0
21,35,1474.4058519999999,nr97.png,0.0
21,36,874.70214,nr54.png,-3.0
21,37,1400.3780909999994,nr87.png,1.0
21,38,1190.159487,nr8.png,0.0
21,39,1303.1836540000004,nr57.png,-1.0
21,40,928.732056,nr93.png,-3.0
21,41,695.5652379999997,nr111.png,3.0
21,42,1507.827447,nr14.png,0.0
21,43,710.8220230000002,nr51.png,-3.0
21,44,759.825692,nr72.png,-3.0
21,45,1383.868915,nr41.png,0.0
21,46,2108.95229,nr81.png,0.0
21,47,1583.65135,nr20.png,-1.0
21,48,1250.880267,nr27.png,-2.0
21,49,3133.5676860000012,nr101.png,-1.0
21,50,523.147429,nr102.png,-1.0
21,51,1535.992463,nr85.png,1.0
21,52,1178.4366020000002,nr124.png,-3.0
21,53,1072.690358,nr29.png,-3.0
21,54,1457.474185,nr11.png,1.0
21,55,1422.7321900000006,nr48.png,0.0
21,56,835.92548,nr89.png,-3.0
21,57,809.9386759999999,nr106.png,-3.0
21,58,941.3666470000001,nr9.png,1.0
21,59,912.529882,nr19.png,-3.0
21,60,1260.1240329999996,nr69.png,2.0
21,61,849.227008,nr56.png,-3.0
21,62,2493.8301109999998,nr96.png,1.0
21,63,787.955099,nr90.png,-3.0
21,64,774.2869000000003,nr121.png,-3.0
21,65,1052.0355209999998,nr46.png,-2.0
21,66,1242.004776,nr42.png,2.0
21,67,2290.562537,nr65.png,1.0
21,68,1396.920862,nr2.png,2.0
21,69,836.1667190000003,nr80.png,3.0
21,70,1272.671687,nr45.png,0.0
21,71,896.8490029999997,nr112.png,3.0
21,72,1147.704569,nr52.png,-2.0
21,73,1209.08587,nr75.png,0.0
21,74,755.0310599999998,nr120.png,-3.0
21,75,4004.249919,nr88.png,1.0
21,76,1198.451769,nr62.png,2.0
21,77,3904.7204,nr100.png,2.0
21,78,3574.032893,nr98.png,0.0
21,79,838.0090570000001,nr74.png,-3.0
21,80,1308.28593,nr95.png,2.0
