subject,trial,rt,stimulus,rating
66,1,4866.266565999998,nr56.png,-3.0
66,2,3810.452019,nr98.png,-1.0
66,3,3794.519212,nr113.png,-2.0
66,4,2873.526249,nr10.png,2.0
66,5,1687.2911600000002,nr93.png,1.0
66,6,2060.469983,nr20.png,1.0
66,7,1043.381979,nr15.png,3.0
66,8,1227.571333,nr75.png,3.0
66,9,1511.2202680000007,nr89.png,-3.0
66,10,1683.066557,nr85.png,-2.0
66,11,2502.346004,nr30.png,-1.0
66,12,1928.718446,nr29.png,-3.0
66,13,1670.0571919999998,nr120.png,-3.0
66,14,1362.640574,nr49.png,3.0
66,15,1575.088476,nr84.png,-2.0
66,16,1468.5912039999996,nr18.png,3.0
66,17,2134.759029,nr8.png,0.0
66,18,1864.421971,nr11.png,1.0
66,19,1827.789605,nr81.png,2.0
66,20,1385.553006,nr101.png,-3.0
66,21,1458.143741,nr45.png,3.0
66,22,1452.3222,nr48.png,2.0
66,23,1251.9379470000001,nr76.png,3.0
66,24,1800.14282,nr46.png,1.0
66,25,2185.554674,nr87.png,-3.0
66,26,1568.002025,nr19.png,-2.0
66,27,2143.373767,nr54.png,3.0
66,28,2329.311475,nr80.png,0.0
66,29,2444.9297070000002,nr106.png,1.0
66,30,1597.9364280000002,nr44.png,3.0
66,31,2286.178757,nr88.png,3.0
66,32,3147.0135530000002,nr94.png,-3.0
66,33,1722.3801620000004,nr69.png,-2.0
66,34,2054.999718,nr125.png,1.0
66,35,1844.997267,nr65.png,2.0
66,36,1599.951688,nr63.png,-3.0
66,37,1325.674576,nr42.png,-3.0
66,38,1330.1744250000004,nr39.png,3.0
66,39,1404.588582,nr95.png,3.0
66,40,1350.9795279999996,nr121.png,-3.0
66,41,1938.850885,nr2.png,1.0
66,42,1052.938904,nr41.png,3.0
66,43,1892.534236,nr114.png,1.0
66,44,3988.788713999999,nr124.png,-3.0
66,45,1714.544966,nr57.png,-3.0
66,46,2081.481681,nr74.png,1.0
66,47,2338.760612,nr60.png,2.0
66,48,2252.863773,nr50.png,-2.0
66,49,1880.750323,nr92.png,-3.0
66,50,1242.238266,nr62.png,3.0
66,51,1327.950967,nr53.png,3.0
66,52,1992.664929,nr27.png,0.0
66,53,898.545689,nr55.png,3.0
66,54,2595.043462,nr14.png,3.0
66,55,1249.333059,nr9.png,3.0
66,56,1146.898065,nr1.png,3.0
66,57,2799.278266000001,nr79.png,0.0
66,58,1285.9551600000002,nr3.png,1.0
66,59,3011.163166000001,nr107.png,2.0
66,60,2032.361248,nr100.png,-2.0
66,61,1245.094341,nr91.png,-3.0
66,62,1108.803817,nr109.png,3.0
66,63,1770.8121609999996,nr97.png,1.0
66,64,1820.500729,nr111.png,-1.0
66,65,3178.559971,nr99.png,3.0
66,66,1838.055816,nr83.png,-2.0
66,67,1567.236598,nr112.png,-1.0
66,68,1508.4633210000004,nr31.png,-3.0
66,69,1580.0900550000001,nr72.png,-2.0
66,70,3711.384453,nr51.png,1.0
66,71,1257.085489,nr90.png,-3.0
66,72,1223.257869,nr7.png,3.0
66,73,2077.236547,nr4.png,2.0
66,74,1537.415758,nr52.png,1.0
66,75,962.950274,nr12.png,3.0
66,76,2513.568197,nr96.png,-1.0
66,77,1327.928831,nr21.png,-3.0
66,78,990.702922,nr102.png,-3.0
66,79,2101.719932,nr58.png,0.0
66,80,1508.276937,nr28.png,2.0
