subject,trial,rt,stimulus,rating
44,1,8942.174093000001,nr95.png,1.0
44,2,7977.956112000002,nr39.png,1.0
44,3,5335.985468999998,nr72.png,-1.0
44,4,2504.784367,nr85.png,-1.0
44,5,2959.490715,nr44.png,1.0
44,6,2498.936558,nr121.png,1.0
44,7,3898.313121,nr88.png,1.0
44,8,2232.531961,nr31.png,0.0
44,9,7162.4657229999975,nr81.png,1.0
44,10,3197.6520219999998,nr69.png,1.0
44,11,2357.224798,nr97.png,2.0
44,12,3121.273782,nr45.png,-3.0
44,13,3067.860438,nr27.png,3.0
44,14,3695.291598,nr51.png,0.0
44,15,4545.671229,nr30.png,1.0
44,16,3255.0929730000007,nr12.png,0.0
44,17,2572.424096,nr106.png,0.0
44,18,2821.277247,nr15.png,0.0
44,19,2068.813847,nr65.png,1.0
44,20,2896.418815,nr60.png,1.0
44,21,2748.367785000001,nr76.png,0.0
44,22,3198.932323,nr57.png,1.0
44,23,2459.059564,nr90.png,2.0
44,24,1918.769063,nr62.png,2.0
44,25,4208.811267,nr63.png,0.0
44,26,3162.814429,nr107.png,-2.0
44,27,3032.974083,nr55.png,1.0
44,28,2247.6113450000007,nr4.png,2.0
44,29,2929.221913000001,nr125.png,1.0
44,30,4712.45071,nr1.png,-1.0
44,31,3304.097604,nr124.png,-3.0
44,32,2982.461065,nr114.png,-3.0
44,33,3336.257184,nr102.png,-3.0
44,34,3149.214561,nr54.png,1.0
44,35,2366.0672469999995,nr46.png,0.0
44,36,2023.574089,nr14.png,-2.0
44,37,2005.455474,nr79.png,-3.0
44,38,1393.142836,nr19.png,-3.0
44,39,2475.832436,nr83.png,1.0
44,40,2418.1887420000007,nr20.png,0.0
44,41,5283.594184000001,nr113.png,0.0
44,42,2102.0233949999997,nr98.png,1.0
44,43,2092.748833,nr56.png,2.0
44,44,5765.166000000003,nr99.png,2.0
44,45,1713.039693,nr11.png,0.0
44,46,3537.534534000001,nr111.png,0.0
44,47,2393.808169000001,nr41.png,0.0
44,48,2705.1214600000008,nr48.png,1.0
44,49,3576.239656,nr75.png,1.0
44,50,2281.305297,nr58.png,2.0
44,51,3104.0492280000008,nr52.png,2.0
44,52,4285.07787,nr87.png,1.0
44,53,3706.21602,nr29.png,2.0
44,54,2116.563199,nr96.png,2.0
44,55,1997.962618,nr89.png,1.0
44,56,3952.61379,nr80.png,1.0
44,57,1936.311848,nr9.png,2.0
44,58,2261.886492,nr101.png,0.0
44,59,2007.942934,nr18.png,2.0
44,60,1533.3750799999998,nr3.png,-3.0
44,61,1207.6753250000004,nr94.png,-3.0
44,62,2657.906235,nr28.png,1.0
44,63,1976.388377,nr91.png,2.0
44,64,2060.681322,nr21.png,0.0
44,65,3014.1843610000005,nr112.png,-3.0
44,66,1703.404875,nr42.png,-3.0
44,67,1325.7748210000002,nr10.png,0.0
44,68,1308.757502,nr7.png,2.0
44,69,2398.595743,nr109.png,-2.0
44,70,2352.659215,nr93.png,0.0
44,71,1238.372712,nr53.png,3.0
44,72,2204.190186,nr50.png,-1.0
44,73,2828.790955,nr100.png,-3.0
44,74,2512.041758,nr74.png,-3.0
44,75,2226.4749930000007,nr92.png,-3.0
44,76,1790.535911,nr49.png,0.0
44,77,2345.922477,nr2.png,-2.0
44,78,3314.959471,nr8.png,2.0
44,79,1941.868052,nr120.png,1.0
44,80,1689.908945,nr84.png,1.0
