subject,trial,rt,stimulus,rating
18,1,3143.1742739999995,nr99.png,-1.0
18,2,2093.58098,nr15.png,0.0
18,3,1613.5130609999999,nr109.png,3.0
18,4,1130.186165,nr98.png,2.0
18,5,1043.660474,nr63.png,3.0
18,6,3315.952016,nr125.png,-3.0
18,7,1723.5390579999996,nr49.png,2.0
18,8,1421.5138029999996,nr51.png,0.0
18,9,1092.181343,nr75.png,1.0
18,10,1351.2955069999996,nr80.png,1.0
18,11,1399.518997,nr76.png,1.0
18,12,1823.279341,nr50.png,0.0
18,13,2932.664065,nr111.png,0.0
18,14,1225.8718939999999,nr10.png,1.0
18,15,1893.923655,nr113.png,1.0
18,16,1250.389448,nr48.png,1.0
18,17,1248.3767670000002,nr54.png,2.0
18,18,947.338283,nr41.png,2.0
18,19,1440.65544,nr91.png,1.0
18,20,1763.760588,nr56.png,2.0
18,21,1468.5131319999994,nr2.png,1.0
18,22,1734.9581489999996,nr106.png,-2.0
18,23,1069.769822,nr95.png,3.0
18,24,1090.792292,nr94.png,2.0
18,25,1557.648507,nr4.png,-1.0
18,26,1288.7307859999999,nr79.png,-1.0
18,27,1490.5210900000006,nr27.png,0.0
18,28,1069.709512,nr7.png,1.0
18,29,1321.002965,nr65.png,2.0
18,30,1040.578897,nr57.png,2.0
18,31,807.4332519999998,nr90.png,2.0
18,32,1457.330468,nr20.png,-1.0
18,33,989.8214320000001,nr11.png,-2.0
18,34,1345.764645,nr44.png,1.0
18,35,1173.408751,nr74.png,-3.0
18,36,1665.7352859999999,nr81.png,0.0
18,37,1162.5215420000004,nr60.png,2.0
18,38,1133.406005,nr31.png,1.0
18,39,1198.577843,nr88.png,2.0
18,40,1771.389462,nr14.png,2.0
18,41,1132.63545,nr21.png,1.0
18,42,1234.2026720000001,nr85.png,1.0
18,43,1106.763492,nr12.png,1.0
18,44,1544.409855,nr52.png,-3.0
18,45,1811.0194420000003,nr1.png,1.0
18,46,1053.295291,nr100.png,2.0
18,47,1757.3144930000005,nr29.png,1.0
18,48,974.95634,nr72.png,0.0
18,49,1491.652541,nr84.png,0.0
18,50,1899.063786,nr102.png,-2.0
18,51,912.616177,nr107.png,-2.0
18,52,1614.0773430000006,nr96.png,1.0
18,53,1008.423488,nr3.png,1.0
18,54,898.293232,nr97.png,2.0
18,55,1494.4184530000002,nr28.png,1.0
18,56,972.358205,nr39.png,1.0
18,57,1001.076274,nr55.png,3.0
18,58,655.6670720000002,nr30.png,3.0
18,59,966.518736,nr9.png,3.0
18,60,1823.623556,nr19.png,-1.0
18,61,1289.0124460000004,nr93.png,2.0
18,62,858.844823,nr92.png,3.0
18,63,1394.322085,nr112.png,1.0
18,64,1515.3132449999996,nr53.png,2.0
18,65,1353.670367,nr120.png,-1.0
18,66,1143.300026,nr58.png,-1.0
18,67,1518.158394,nr114.png,1.0
18,68,2257.335345,nr46.png,-1.0
18,69,1434.0143,nr69.png,0.0
18,70,1239.432626,nr62.png,2.0
18,71,1379.95872,nr101.png,-2.0
18,72,1185.476493,nr42.png,1.0
18,73,853.448375,nr124.png,-1.0
18,74,1669.920404,nr18.png,2.0
18,75,1460.3684159999998,nr121.png,-1.0
18,76,1313.686548,nr83.png,0.0
18,77,1377.0654519999994,nr89.png,1.0
18,78,1112.8249509999996,nr45.png,1.0
18,79,1196.266179,nr87.png,0.0
18,80,1067.657373,nr8.png,-1.0
